Unnamed: 0,date,F1,F2,P3,W4,T5,T6,W7,P8,F9,W10,T11,T12,P13,F14,F15,T16,F17,T18,F19,Q20,Q21,F22,T23,P24,F25,F26
11,2023-01-01 01:50:00,2.626006841659546,87008.796875,3.545902729034424,1.8641142845153809,362.8026123046875,358.37530517578125,0.1435137540102005,0.1187963783740997,177.0998077392578,2.000898122787476,360.4329223632813,174.53433227539062,3.718497037887573,5.871270656585693,2823.124755859375,28.773286819458008,215.41165161132807,69.23693084716797,175.4260711669922,7839.63818359375,6.1309814453125,10363.5595703125,234.2571258544922,0.5950382947921753,12998.8515625,208.0675048828125
12,2023-01-01 02:00:00,2.531061172485352,86971.1328125,3.536085367202759,1.825616955757141,363.1191711425781,359.3687744140625,0.143182560801506,0.1197884827852249,177.23765563964844,1.923710346221924,361.3063354492188,173.7652587890625,3.7169723510742174,5.831768035888672,2795.857421875,28.592180252075195,214.85867309570312,68.53282928466797,176.332275390625,7815.8291015625,6.774871349334717,9685.908203125,234.3087158203125,0.5944913625717163,13010.5263671875,208.5809783935547
13,2023-01-01 02:10:00,2.508827447891236,87520.421875,3.541303873062134,1.807827591896057,363.54296875,359.6191101074219,0.142907977104187,0.1187788322567939,177.31607055664062,1.915489912033081,362.226318359375,173.90858459472656,3.7160141468048096,5.79226541519165,2790.17333984375,28.92339324951172,214.30569458007807,67.81494903564453,174.9121551513672,7744.45458984375,7.780471324920654,9639.90234375,234.1988220214844,0.5947368741035461,12577.9140625,208.8147735595703
14,2023-01-01 02:20:00,2.541034460067749,87409.9765625,3.546522378921509,1.8085253238677976,363.684814453125,359.788330078125,0.1419540345668792,0.1191606968641281,177.4658203125,1.9486712217330933,362.5201721191406,174.50506591796875,3.7164723873138414,5.770032405853272,2811.41748046875,28.89626693725586,213.8621368408203,67.36498260498047,173.90203857421875,7888.18359375,7.9315185546875,9603.9970703125,234.11541748046875,0.5942582488059998,13027.935546875,208.755126953125
15,2023-01-01 02:30:00,2.5254125595092773,87512.34375,3.550934314727783,1.815334439277649,363.4241638183594,359.5833435058594,0.1429114639759063,0.118584856390953,178.0684814453125,1.923311471939087,362.6855163574219,174.607666015625,3.720428228378296,5.77198600769043,2779.935302734375,29.44342041015625,213.6719665527344,67.26312255859375,173.57618713378906,7873.53515625,8.1085205078125,9695.48046875,233.96649169921875,0.5941612720489502,12612.314453125,209.32839965820312
16,2023-01-01 02:40:00,2.541116714477539,87553.4609375,3.5548198223114014,1.8273845911026,363.23095703125,358.7591247558594,0.1447218060493469,0.1177326440811157,177.21429443359375,1.940353274345398,362.7582702636719,174.45196533203125,3.724384307861328,5.77393913269043,2825.12255859375,29.677865982055664,213.48179626464844,67.1612548828125,173.39349365234375,7480.77392578125,8.012374877929688,10560.2685546875,233.78033447265625,0.5944958329200745,12639.7099609375,208.44021606445312
17,2023-01-01 02:50:00,2.51775860786438,88277.9921875,3.5587053298950195,1.8299925327301023,363.0348205566406,357.93487548828125,0.1428610682487487,0.118163950741291,177.78311157226562,1.934846997261048,362.271240234375,174.6602325439453,3.72948956489563,5.783961772918701,2774.782958984375,28.97707748413086,213.6890869140625,67.56001281738281,173.91981506347656,7196.06298828125,8.192474365234375,11507.89453125,233.8246917724609,0.594704806804657,12544.126953125,208.9281768798828
18,2023-01-01 03:00:00,2.5803067684173584,88194.015625,3.563906192779541,1.8250294923782349,362.66802978515625,357.3577575683594,0.1453358232975006,0.1177282407879829,177.58883666992188,1.9832289218902588,361.5491943359375,174.78927612304688,3.7353994846344,5.8052849769592285,2788.351318359375,29.63632583618164,214.30474853515625,68.00333404541016,173.7522430419922,7225.33349609375,8.1512451171875,12264.267578125,233.840560913086,0.594042956829071,12946.3212890625,209.0987091064453
19,2023-01-01 03:10:00,2.5117228031158447,88493.2578125,3.569300651550293,1.8100857734680176,362.4593811035156,357.0806884765625,0.1465701907873153,0.1183608248829841,178.2469024658203,1.928708791732788,360.8176574707031,174.59429931640625,3.741309404373169,5.826608180999756,2848.877685546875,28.24535369873047,214.92041015625,68.41279602050781,174.87782287597656,7713.318359375,7.943726062774658,12258.30859375,233.96649169921875,0.5943751931190491,12691.046875,209.7027130126953
20,2023-01-01 03:20:00,2.5439631938934326,88488.6640625,3.5762088298797607,1.7873003482818604,362.065185546875,356.8036193847656,0.1433925926685333,0.1174643710255622,178.41795349121094,1.9360836744308472,360.3900451660156,174.21795654296875,3.7564406394958496,5.840881824493408,2797.945556640625,28.85708236694336,215.6609344482422,68.76815795898438,175.75628662109375,7831.419921875,7.809451103210449,12254.9013671875,233.9739532470703,0.5952926278114319,12735.4501953125,210.1336669921875
21,2023-01-01 03:30:00,2.559717893600464,88606.8203125,3.598457336425781,1.7854539155960083,361.9541320800781,356.781005859375,0.1436614692211151,0.1189787089824676,178.18321228027344,1.957070231437683,360.17681884765625,174.0305633544922,3.7735443115234375,5.8452887535095215,2802.956298828125,29.17855834960937,216.4870147705078,69.12351989746094,175.5609893798828,7867.1201171875,7.560795783996582,12197.4833984375,234.2643585205078,0.5946672558784485,13179.9482421875,209.9027404785156
22,2023-01-01 03:40:00,2.6011760234832764,88811.5703125,3.6180999279022217,1.799511194229126,361.9755859375,356.781005859375,0.1438334286212921,0.1187217310070991,178.1494140625,1.973466873168945,359.9945373535156,174.7586212158203,3.7949059009552,5.849695682525635,2804.763916015625,29.34893798828125,217.3130798339844,69.22315216064453,176.19456481933594,7646.484375,7.525613307952881,12251.41015625,234.20376586914065,0.5942039489746094,13293.8798828125,209.5949249267578
23,2023-01-01 03:50:00,2.585946559906006,89237.4375,3.633036136627197,1.810758113861084,362.03515625,356.8331298828125,0.1434988677501678,0.1187495067715644,178.53404235839844,1.977672219276428,359.9623413085937,174.326416015625,3.8108668327331534,5.848425388336182,2830.873779296875,29.207433700561523,217.27403259277344,69.28115844726562,176.67657470703125,7516.4794921875,7.522531986236572,12267.9580078125,234.2872009277344,0.5937896966934204,12730.5185546875,209.8461303710937
24,2023-01-01 04:00:00,2.623917818069458,89334.015625,3.636352777481079,1.819941997528076,362.214111328125,356.96563720703125,0.145005002617836,0.1182415708899498,177.97853088378906,2.0070736408233643,360.00469970703125,174.30279541015625,3.814517498016357,5.839472770690918,2828.72412109375,28.62167358398437,216.85226440429688,69.287353515625,176.27378845214844,7626.34765625,7.756000995635986,11897.1494140625,234.2415313720703,0.5953553318977356,12283.142578125,209.38868713378903
25,2023-01-01 04:10:00,2.601550817489624,89142.1171875,3.642768621444702,1.823622822761536,361.99072265625,357.0981750488281,0.1423144042491912,0.1184676215052604,178.32183837890625,2.0067031383514404,360.0909118652344,174.3131866455078,3.81816840171814,5.8305206298828125,2828.869140625,28.55457305908203,216.43048095703125,69.19065856933594,175.80413818359375,7871.70263671875,7.701147556304932,11449.890625,234.15264892578125,0.5952157378196716,12813.2568359375,209.79086303710932
26,2023-01-01 04:20:00,2.587924003601074,88987.578125,3.64930272102356,1.8233996629714968,361.8902893066406,357.3360290527344,0.1436860710382461,0.117125280201435,170.15492248535156,1.9813346862792969,360.2557373046875,174.12562561035156,3.822561264038086,5.805533409118652,2797.4189453125,29.62602806091309,212.8119659423828,69.09396362304688,175.26368713378906,7549.43896484375,7.682745933532715,11573.2587890625,234.0855255126953,0.5958603024482727,13213.6611328125,200.22442626953125
27,2023-01-01 04:30:00,2.5820906162261963,89118.21875,3.6561129093170166,1.825409293174744,362.4677429199219,357.591064453125,0.144419863820076,0.114224299788475,170.41851806640625,1.9728881120681765,360.2442932128906,173.57752990722656,3.8274214267730713,5.758853435516357,2822.273193359375,28.817562103271484,207.99110412597656,69.01862335205078,165.34930419921875,7528.3701171875,7.714849948883057,11561.16796875,233.95021057128903,0.5939326882362366,12693.7529296875,200.49282836914065
28,2023-01-01 04:40:00,2.512723445892334,89220.546875,3.6652798652648926,1.828907489776612,363.0037231445313,357.8460693359375,0.1429709941148758,0.1139679476618766,170.0338134765625,1.938891649246216,360.1823425292969,173.9264373779297,3.832281827926636,5.712173461914063,2801.293701171875,28.016189575195312,204.1791839599609,68.94829559326172,164.74578857421875,7379.15185546875,7.97270917892456,10772.64453125,233.77664184570312,0.5958000421524048,12117.0234375,200.2523956298828
29,2023-01-01 04:50:00,2.5283913612365723,88740.5703125,3.674446821212769,1.828563570976257,360.7620544433594,356.85650634765625,0.1436634510755539,0.1142461150884628,170.08200073242188,1.954342007637024,361.0187072753906,174.35276794433594,3.842329502105713,5.700127601623535,2805.311279296875,28.84345245361328,204.8126373291016,69.02580261230469,164.69500732421875,7738.955078125,8.386268615722656,10433.9453125,233.59768676757807,0.5951186418533325,12665.3173828125,199.67909240722656
30,2023-01-01 05:00:00,2.5615930557250977,88912.3125,3.684538125991821,1.8257633447647093,359.83123779296875,355.6781921386719,0.1427665650844574,0.1123357787728309,169.55833435058594,1.977288842201233,360.3964538574219,174.4478759765625,3.853029251098633,5.7333760261535645,2785.831787109375,29.350963592529297,205.4460906982422,69.45948791503906,164.79246520996094,7599.78076171875,8.665492057800293,11377.84765625,233.77655029296875,0.5941223502159119,12465.65234375,199.4808349609375
31,2023-01-01 05:10:00,2.611325979232788,88826.1796875,3.6960856914520255,1.8404191732406616,360.35247802734375,354.8325500488281,0.144570916891098,0.1116911694407463,169.81739807128906,2.0011086463928223,359.2242736816406,175.303466796875,3.863666534423828,5.766624450683594,2834.720458984375,29.15788459777832,206.1890106201172,69.89317321777344,166.2843475341797,7509.15478515625,8.779909133911133,12384.6533203125,233.9739990234375,0.595410168170929,12466.5302734375,199.96592712402344
32,2023-01-01 05:20:00,2.573148250579834,89003.484375,3.706444263458252,1.865849733352661,360.7321472167969,355.12261962890625,0.1432573497295379,0.1134069040417671,169.8000946044922,1.9707168340682983,358.625732421875,174.8727264404297,3.869678497314453,5.793395042419434,2786.22216796875,29.46730232238769,207.1663055419922,70.1332015991211,166.85061645507812,7616.26904296875,8.503718376159668,12442.1552734375,234.1898803710937,0.5948222279548645,12696.26171875,200.2821044921875
33,2023-01-01 05:30:00,2.635791301727295,88672.8203125,3.706667423248291,1.879688382148743,360.8365173339844,355.4126892089844,0.1437456011772155,0.1138078048825264,170.46307373046875,2.011630058288574,358.6382751464844,174.8011474609375,3.875690221786499,5.81276273727417,2795.487548828125,29.979734420776367,208.14358520507807,70.31207275390625,166.4816436767578,8026.42822265625,8.01849365234375,12058.7685546875,234.22006225585932,0.595461905002594,12896.3662109375,200.3688201904297
34,2023-01-01 05:40:00,2.588022232055664,88595.1796875,3.7106854915618896,1.8866702318191528,360.8923645019531,355.6268615722656,0.1432073265314102,0.1132884249091148,171.7554473876953,1.9750241041183472,358.9129333496094,174.6046600341797,3.8820199966430655,5.832130432128906,2791.23828125,29.352703094482425,209.3153381347656,70.3961181640625,167.21279907226562,8156.4423828125,7.606561660766602,11623.44921875,234.3463897705078,0.5944309830665588,12525.6787109375,201.69485473632807
35,2023-01-01 05:50:00,2.6668527126312256,88687.0390625,3.7191007137298575,1.8762410879135127,360.9955749511719,355.80877685546875,0.1434692591428756,0.1134442463517189,172.118408203125,2.036404609680176,359.1078186035156,174.81124877929688,3.888730764389038,5.850401401519775,2798.302734375,29.142370223999023,210.61590576171875,70.17130279541016,168.6387176513672,7781.06689453125,7.397450447082519,11616.6259765625,234.1970672607422,0.5955110192298889,12527.341796875,202.0941925048828
36,2023-01-01 06:00:00,2.62501859664917,88496.3046875,3.717191457748413,1.8561590909957888,361.1456909179688,355.9637451171875,0.1435474157333374,0.1143212094902992,172.6497039794922,2.003516674041748,359.4867858886719,173.82833862304688,3.886586427688599,5.8675384521484375,2800.44140625,29.12198257446289,211.9164581298828,69.94648742675781,168.03794860839844,7667.564453125,7.26470947265625,11652.666015625,234.2125396728516,0.5954495072364807,12624.142578125,203.11778259277344
37,2023-01-01 06:10:00,2.6426374912261963,88400.9921875,3.714091539382935,1.837600588798523,361.3019104003906,356.0,0.1431626081466674,0.1143868565559387,172.34759521484375,2.0040414333343506,359.5233154296875,174.86843872070312,3.8830394744873047,5.884675979614258,2792.573486328125,28.80909538269043,211.1083831787109,69.81607055664062,167.1198272705078,7607.13037109375,7.23419189453125,11646.783203125,234.07818603515625,0.5942599773406982,13412.4072265625,202.43502807617188
38,2023-01-01 06:20:00,2.5361547470092773,88695.2265625,3.703538656234741,1.8198866844177248,361.2350158691406,356.0362548828125,0.1433113515377044,0.1146337538957595,171.46441650390625,1.963467478752136,359.6148681640625,173.22470092773438,3.8759024143218994,5.855549335479736,2795.49658203125,28.62809562683105,209.25393676757807,69.72421264648438,167.9474639892578,7880.859375,7.225070953369141,11596.974609375,234.1299743652344,0.593906581401825,12597.1328125,201.72329711914065
39,2023-01-01 06:30:00,2.585855722427368,88613.1328125,3.6895675659179688,1.816465973854065,361.2493591308594,355.92010498046875,0.1435364335775375,0.11342054605484,172.53221130371094,1.9696427583694456,359.700439453125,174.32769775390625,3.855521440505981,5.780140399932861,2772.426513671875,28.05902671813965,207.56378173828125,69.65959167480469,168.59683227539062,7420.33935546875,7.2418212890625,11616.00390625,233.9964141845703,0.5947079658508301,12025.6513671875,203.096420288086
40,2023-01-01 06:40:00,2.5333287715911865,88092.375,3.6659772396087646,1.8203541040420528,360.9668273925781,355.7254333496094,0.1424334645271301,0.1144022420048713,172.19992065429688,1.9439078569412231,359.5843505859375,173.8165740966797,3.842437744140625,5.704730987548828,2776.10546875,28.916898727416992,208.4513092041016,69.71500396728516,168.04315185546875,7564.08203125,7.476796150207519,11501.5185546875,233.9067230224609,0.5945704579353333,12734.689453125,202.2641143798828
41,2023-01-01 06:50:00,2.608529567718506,88087.5859375,3.659289836883545,1.8084031343460083,360.6503601074219,355.5253601074219,0.1443545371294021,0.1151071190834045,173.12010192871094,1.9976325035095213,359.4071655273437,175.4527587890625,3.8304283618927,5.707254886627197,2791.427001953125,29.2639102935791,209.3388214111328,69.77042388916016,166.85287475585938,7620.849609375,7.408073902130127,11557.8876953125,233.95193481445312,0.5950010418891907,12701.5576171875,203.6699066162109
42,2023-01-01 07:00:00,2.529309034347534,87800.6328125,3.649684429168701,1.7889412641525269,360.6354370117188,355.29498291015625,0.1447331458330154,0.1153879016637802,174.40150451660156,1.968072533607483,359.2851867675781,174.3834686279297,3.818660497665405,5.785162448883057,2763.474853515625,28.31875991821289,210.27232360839844,69.88455200195312,170.4591522216797,7706.91015625,7.452393531799316,11505.890625,233.9590301513672,0.5951368808746338,12655.2783203125,205.13612365722656
43,2023-01-01 07:10:00,2.572256803512573,88118.46875,3.6322543621063232,1.7830352783203125,360.3152465820313,355.0645751953125,0.1434529274702072,0.1155642941594123,175.46395874023438,1.9642882347106927,359.16314697265625,175.498291015625,3.8091483116149902,5.863070011138916,2798.723876953125,29.67577171325684,211.83273315429688,70.03007507324219,171.9733123779297,7619.9375,7.542373657226562,11629.509765625,233.996322631836,0.5939654111862183,12323.083984375,205.85617065429688
44,2023-01-01 07:20:00,2.492108106613159,87677.5703125,3.6188480854034415,1.7825769186019895,360.01007080078125,355.2653503417969,0.1444689482450485,0.1158555522561073,175.06423950195312,1.883166790008545,358.9189453125,174.2032012939453,3.799636125564575,5.88981819152832,2805.104736328125,29.17856216430664,213.3931579589844,70.16410827636719,171.58209228515625,7490.8505859375,7.691921234130859,11587.615234375,234.2045440673828,0.5959376692771912,12932.619140625,206.2841339111328
45,2023-01-01 07:30:00,2.5381405353546143,87686.609375,3.614982128143311,1.7773737907409668,360.5014343261719,355.7140197753906,0.1446503847837448,0.1160986348986625,175.19561767578125,1.9467744827270508,358.522216796875,175.1276397705078,3.7920403480529785,5.87470817565918,2825.927978515625,28.869001388549805,214.6830596923828,70.22454071044922,170.39195251464844,7969.6630859375,7.749917507171631,11681.1875,234.2643585205078,0.5947657227516174,12551.0439453125,206.1144561767578
46,2023-01-01 07:40:00,2.479644060134888,87612.0234375,3.6111159324646,1.7702946662902832,361.1011962890625,356.1853942871094,0.1434338539838791,0.1168889552354812,176.123046875,1.8997149467468264,358.7968444824219,173.95858764648438,3.786818504333496,5.859597682952881,2779.390625,29.03170585632324,214.84410095214844,70.28497314453125,173.95912170410156,7803.939453125,7.862790107727051,11364.759765625,234.167221069336,0.5956054925918579,12569.0478515625,207.2041778564453
47,2023-01-01 07:50:00,2.488373041152954,87687.59375,3.603128433227539,1.7691736221313477,361.3622131347656,356.8259582519531,0.1436665952205658,0.1177250072360038,176.10643005371094,1.904439210891724,359.19921875,174.74810791015625,3.7815966606140137,5.830162048339844,2799.443359375,28.94578742980957,215.0051422119141,70.03781127929688,174.32122802734375,7814.0166015625,8.26561450958252,10679.1611328125,234.14556884765625,0.5952325463294983,12723.4013671875,206.9460906982422
48,2023-01-01 08:00:00,2.4726433753967285,87310.203125,3.593599557876587,1.7700921297073364,361.82318115234375,357.466552734375,0.1424714475870132,0.1180766373872757,176.82489013671875,1.8900285959243768,359.80426025390625,174.17079162597656,3.775430917739868,5.792725563049316,2762.55908203125,29.155925750732425,214.9842071533203,69.59397888183594,173.99676513671875,7679.4736328125,8.535807609558105,10453.861328125,234.1898803710937,0.5934988856315613,13067.8798828125,208.12203979492188
49,2023-01-01 08:10:00,2.3799426555633545,87384.6171875,3.5879695415496826,1.7757114171981812,361.82318115234375,357.842529296875,0.1418275684118271,0.1188731342554092,177.44129943847656,1.827128410339356,360.4083251953125,173.4196014404297,3.768944978713989,5.755288600921631,2802.036376953125,28.9647159576416,214.858642578125,69.16485595703125,176.6119842529297,7781.0654296875,8.75091552734375,10367.6689453125,234.1752166748047,0.5941623449325562,12537.10546875,208.75244140625
50,2023-01-01 08:20:00,2.497967481613159,87658.515625,3.5823397636413574,1.7828561067581177,362.355712890625,358.03717041015625,0.1452638506889343,0.117175318300724,177.13734436035156,1.874057054519653,360.9026489257813,173.91477966308594,3.7624590396881104,5.733181476593018,2747.165771484375,28.125423431396484,214.7330780029297,68.87867736816406,174.6819610595703,7733.4580078125,8.91569995880127,10401.7978515625,234.1752319335937,0.5947074294090271,12466.6064453125,208.18145751953125
51,2023-01-01 08:30:00,2.478336334228516,87603.6015625,3.5699691772460938,1.7862507104873655,362.302978515625,358.2029724121094,0.1419141888618469,0.117950290441513,177.65921020507812,1.894099473953247,360.9635620117188,174.86842346191406,3.752433061599731,5.719635009765625,2798.4404296875,29.12198257446289,214.20643615722656,68.59249114990234,174.0116424560547,7565.91796875,8.949196815490723,10322.087890625,234.02655029296875,0.5938294529914856,12316.712890625,208.9824981689453
52,2023-01-01 08:40:00,2.433974504470825,87366.9609375,3.555036783218384,1.7884284257888794,362.1838989257813,358.0579833984375,0.1433653831481933,0.1188229396939277,177.00494384765625,1.8732020854949951,361.135009765625,174.07147216796875,3.7423348426818848,5.706088542938232,2787.71630859375,28.741153717041016,213.52252197265625,68.46573638916016,174.66065979003906,7489.013671875,9.164341926574709,10419.9833984375,233.92926025390625,0.5945485234260559,13006.9951171875,208.240234375
53,2023-01-01 08:50:00,2.457172155380249,87487.8125,3.552839517593384,1.7953550815582275,362.2293090820313,357.9129638671875,0.1424306482076645,0.1191988214850425,177.9776611328125,1.914733409881592,361.0679321289063,174.7218475341797,3.7335729598999023,5.708085060119629,2816.3310546875,28.52887535095215,212.838607788086,68.4560317993164,173.72853088378906,7689.52099609375,9.054574966430664,10364.431640625,233.92926025390625,0.594706118106842,12975.4677734375,209.38848876953125
54,2023-01-01 09:00:00,2.4863312244415283,87549.2578125,3.550642251968384,1.803740620613098,362.10980224609375,358.0189208984375,0.1418177932500839,0.1185140609741211,178.38681030273438,1.9026354551315308,361.0431518554688,174.48019409179688,3.729287624359131,5.718454837799072,2767.031005859375,29.15610885620117,213.8150177001953,68.44458770751953,175.6346893310547,7374.57373046875,9.260554313659668,10464.3369140625,233.9218597412109,0.5953318476676941,12456.615234375,209.5020294189453
55,2023-01-01 09:10:00,2.423094749450684,87376.2734375,3.5475616455078125,1.809907913208008,362.4747314453125,358.3220520019531,0.1459860801696777,0.1198169738054275,177.9790802001953,1.8585106134414675,361.0432434082031,174.40696716308594,3.72500228881836,5.728824615478516,2853.139892578125,29.175098419189453,214.8756866455078,68.4057846069336,174.90545654296875,7631.841796875,8.962915420532227,10456.1650390625,233.8920288085937,0.5957241058349609,13142.5712890625,209.5965118408203
56,2023-01-01 09:20:00,2.500044822692871,87567.5625,3.541524171829224,1.8154433965682983,362.6981506347656,358.62408447265625,0.1426191329956054,0.1189357414841651,178.82737731933594,1.9117987155914309,361.1959838867188,174.5824432373047,3.7205889225006095,5.761359214782715,2778.2529296875,28.941307067871094,215.8191833496093,68.36697387695312,175.26136779785156,7667.50732421875,8.856060981750488,10482.904296875,234.0267639160156,0.595019519329071,12342.1806640625,210.6217803955078
57,2023-01-01 09:30:00,2.5457234382629395,87433.7734375,3.535486936569214,1.823567152023316,363.08197021484375,358.902099609375,0.1474811285734176,0.1190836429595947,179.01499938964844,1.9434447288513184,361.53125,174.8903045654297,3.716011047363281,5.8041672706604,2811.89208984375,29.03979682922364,216.3431091308593,68.25469970703125,177.4133758544922,8170.17333984375,8.55252742767334,10482.9697265625,234.11541748046875,0.5956054925918579,12498.6162109375,211.0813751220703
58,2023-01-01 09:40:00,2.5693359375,87682.84375,3.5326356887817383,1.8324280977249143,363.3345947265625,359.1800842285156,0.145682618021965,0.1199501752853393,179.132568359375,1.9113011360168457,361.7268371582031,174.9342803955078,3.711433172225952,5.846975326538086,2768.213623046875,29.82280731201172,216.8670196533203,68.08065032958984,177.34756469726562,7906.4912109375,8.51896858215332,10478.24609375,234.11541748046875,0.5946289300918579,12822.453125,210.27944946289065
59,2023-01-01 09:50:00,2.508819580078125,87372.1015625,3.5317227840423584,1.841048002243042,363.4094848632813,359.3077087402344,0.1439378410577774,0.1197322681546211,178.9701690673828,1.9197990894317627,361.8977355957031,174.3424835205078,3.711849212646485,5.859246253967285,2776.9228515625,29.108259201049805,217.27769470214844,67.90770721435547,176.00167846679688,7418.515625,8.398429870605469,10481.2685546875,234.1898803710937,0.5945897698402405,13187.1376953125,211.0242462158203
60,2023-01-01 10:00:00,2.574037551879883,87857.75,3.5308101177215576,1.8495999574661253,363.4314575195313,359.2955627441406,0.1431801319122314,0.1197313517332077,179.37631225585938,1.961274266242981,362.02581787109375,174.76858520507812,3.7150940895080566,5.857367515563965,2800.26025390625,28.94438743591309,217.28302001953125,67.79409790039062,175.36981201171875,6843.56689453125,8.36938762664795,10397.3310546875,234.15994262695312,0.5948032140731812,12645.8076171875,210.76492309570312
